genome_id,genome_id,genus,source,species,quality,completeness,contamination,N50,contigs,genome_len,gc
GCF_003311645.1,GCF_003311645.1,Streptomyces,NCBI,sp003311645,LQ,96.1,1.58,121713,296,6922703,0.729086167642899
GCF_003323715.1,GCF_003323715.1,Streptomyces,NCBI,diacarni,MQ,99.56,1.42,249792,80,7661915,0.7219576953689615
GCF_003323735.1,GCF_003323735.1,Streptomyces,NCBI,reniochalinae,MQ,99.56,1.87,287482,70,7687565,0.7196241621774002
GCF_003324565.1,GCF_003324565.1,Streptomyces,NCBI,sp003324565,MQ,99.93,1.88,272195,77,8583590,0.7143594929394345
GCF_003325375.1,GCF_003325375.1,Streptomyces,NCBI,globosus,HQ,99.49,0.4,6863360,3,7535750,0.7364785190591514
GCF_003330845.1,GCF_003330845.1,Streptomyces,NCBI,sp003330845,HQ,100.0,0.86,8570609,1,8570609,0.7195690527942646
GCF_003330865.1,GCF_003330865.1,Streptomyces,NCBI,atratus,HQ,99.93,1.0,9641288,1,9641288,0.6959116873181259
GCF_003344445.1,GCF_003344445.1,Streptomyces,NCBI,lincolnensis,HQ,99.64,0.14,9513637,1,9513637,0.710631906598917
GCF_003344905.1,GCF_003344905.1,Streptomyces,NCBI,parvulus,LQ,100.0,1.43,229990,118,8348559,0.7228345634258558
GCF_003344965.1,GCF_003344965.1,Streptomyces,NCBI,paludis,HQ,99.58,1.06,8454852,1,8454852,0.7118746726731585
GCF_003346515.1,GCF_003346515.1,Streptomyces,NCBI,corynorhini,LQ,96.82,0.88,28347,480,7735729,0.7168602860337241
GCF_003352445.1,GCF_003352445.1,Streptomyces,NCBI,bacillaris,HQ,99.84,0.98,7613757,1,7613757,0.7212452406873505
GCF_003353555.1,GCF_003353555.1,Streptomyces,NCBI,globisporus,MQ,97.67,0.7,4394720,3,8099206,0.714297673129934
GCF_003355155.1,GCF_003355155.1,Streptomyces,NCBI,armeniacus,HQ,98.72,1.25,8083249,1,8083249,0.7237062156297788
GCF_003363195.1,GCF_003363195.1,Streptomyces,NCBI,nigra,MQ,100.0,0.36,503737,24,7774362,0.7192094737607108
GCF_003367645.1,GCF_003367645.1,Streptomyces,NCBI,cyaneofuscatus,MQ,99.84,0.61,374019,58,8153082,0.715130180218965
GCF_003369795.1,GCF_003369795.1,Streptomyces,NCBI,sp003369795,HQ,100.0,0.0,7787608,1,7787608,0.7194694442760858
GCF_003387455.1,GCF_003387455.1,Streptomyces,NCBI,anthocyanicus,MQ,99.89,0.0,8614390,1,8614390,0.7211730604256367
GCF_003389455.1,GCF_003389455.1,Streptomyces,NCBI,inhibens,LQ,99.82,1.42,33076,486,9477917,0.7046683824926662
GCF_003391135.1,GCF_003391135.1,Streptomyces,NCBI,olivoreticuli,HQ,99.29,3.68,8809793,1,8809793,0.7110885579263894
GCF_003402595.1,GCF_003402595.1,Streptomyces,NCBI,spongiicola,MQ,99.4,0.0,395703,84,6912677,0.7261024925654707
GCF_003403055.1,GCF_003403055.1,Streptomyces,NCBI,sp003403055,MQ,99.98,2.63,6396991,4,10567477,0.7038646973161143
GCF_003428925.1,GCF_003428925.1,Streptomyces,NCBI,albidoflavus,HQ,99.89,0.14,7220839,1,7220839,0.7302690172153126
GCF_003429565.1,GCF_003429565.1,Streptomyces,NCBI,triticagri,LQ,99.68,1.29,58844,239,7471434,0.7112382313267887
GCF_003435025.1,GCF_003435025.1,Kitasatospora,NCBI,sp001905545,MQ,99.47,2.24,8494573,4,9686058,0.7347473038051187
GCF_003443735.1,GCF_003443735.1,Streptomyces,NCBI,sviceus,HQ,99.89,0.43,9320089,1,9320089,0.705852272440746
GCF_003454755.1,GCF_003454755.1,Streptomyces,NCBI,clavuligerus,HQ,99.58,1.02,6900908,3,8059125,0.7252905247157725
GCF_003501885.1,GCF_003501885.1,Streptomyces,NCBI,globisporus_D,LQ,98.85,0.35,30911,466,7365300,0.7153651466135488
GCF_003568675.1,GCF_003568675.1,Streptomyces,NCBI,sporangiiformans,LQ,99.03,1.43,59981,352,10364544,0.6991512602966421
GCF_003573485.1,GCF_003573485.1,Streptomyces,NCBI,alfalfae,HQ,100.0,0.14,8081458,1,8081458,0.7213241029834228
GCF_003574445.1,GCF_003574445.1,Streptomyces,NCBI,sp003574445,MQ,99.57,0.0,302720,59,8039857,0.7075482407134314
GCF_003584805.1,GCF_003584805.1,Streptomyces,NCBI,acidiscabies,LQ,99.28,2.5,18661,1015,10759664,0.705028149577905
GCF_003584815.1,GCF_003584815.1,Streptomyces,NCBI,scabiei,LQ,98.64,1.23,13310,1211,9815031,0.7126461444696405
GCF_003584825.1,GCF_003584825.1,Streptomyces,NCBI,europaeiscabiei,LQ,99.79,1.21,17518,1078,10836279,0.7048886430480426
GCF_003595235.1,GCF_003595235.1,Streptomyces,NCBI,griseorubiginosus,HQ,100.0,0.43,9512378,1,9512378,0.709427758232484
GCF_003595545.1,GCF_003595545.1,Streptomyces,NCBI,violaceusniger_A,HQ,100.0,0.53,11603877,2,11655206,0.7085004760962612
GCF_003610255.1,GCF_003610255.1,Kitasatospora,NCBI,sp003610255,MQ,99.47,2.46,8014490,3,8459476,0.7322373158810309
GCF_003610995.1,GCF_003610995.1,Streptomyces,NCBI,sp003116725,HQ,99.72,0.35,7238194,1,7238194,0.7170149073097516
GCF_003626535.1,GCF_003626535.1,Streptomyces,NCBI,hoynatensis,MQ,94.32,1.06,330453,53,7260715,0.7442408908764495
GCF_003626575.1,GCF_003626575.1,Streptomyces,NCBI,radicis,MQ,97.17,0.8,225216,82,7569598,0.7320370249516553
GCF_003626585.1,GCF_003626585.1,Streptomyces,NCBI,radicis,MQ,96.81,0.8,186718,84,7608576,0.7317469129571683
GCF_003626645.1,GCF_003626645.1,Streptomyces,NCBI,klenkii,LQ,99.64,3.3,541812,247,8230626,0.7237405757472153
GCF_003627815.1,GCF_003627815.1,Streptomyces,NCBI,hundungensis,HQ,99.64,0.53,8393044,1,8393044,0.7094014996227829
GCF_003634815.1,GCF_003634815.1,Streptomyces,NCBI,katrae_A,MQ,99.58,1.94,7431091,3,8018716,0.7276742311362567
GCF_003635085.1,GCF_003635085.1,Kitasatospora,NCBI,sp900199205,MQ,99.47,1.58,5316867,4,8364972,0.7289947892234427
GCF_003665095.1,GCF_003665095.1,Streptomyces,NCBI,sp003665095,MQ,99.56,0.56,6489722,3,6501581,0.7338245882040076
GCF_003665435.1,GCF_003665435.1,Streptomyces,NCBI,fungicidicus,HQ,100.0,0.64,6740768,2,7667496,0.7221547947335089
GCF_003671675.1,GCF_003671675.1,Streptomyces,NCBI,griseoincarnatus,LQ,97.87,0.0,18398,648,6958514,0.72310664614775
GCF_003671685.1,GCF_003671685.1,Streptomyces,NCBI,sp002939385,LQ,91.41,0.49,23688,617,7947693,0.7195505377157482
GCF_003671715.1,GCF_003671715.1,Streptomyces,NCBI,sp003671715,MQ,97.79,0.43,1424629,57,7907728,0.7156777166625803
GCF_003671735.1,GCF_003671735.1,Streptomyces,NCBI,griseoincarnatus,MQ,93.61,0.0,7318313,1,7318313,0.72108274590727
GCF_003671755.1,GCF_003671755.1,Streptomyces,NCBI,anthocyanicus,LQ,94.84,0.43,15941,833,8512825,0.7187538271009748
GCF_003675325.1,GCF_003675325.1,Streptomyces,NCBI,dangxiongensis,HQ,99.46,0.25,8085191,2,8157885,0.7211915833576963
GCF_003675345.1,GCF_003675345.1,Streptomyces,NCBI,physcomitrii,HQ,99.89,0.0,8317371,1,8317371,0.7264517838629538
GCF_003675955.1,GCF_003675955.1,Streptomyces,NCBI,rapamycinicus,MQ,100.0,3.95,6854462,4,12663199,0.7103965593528144
GCF_003675975.1,GCF_003675975.1,Streptomyces,NCBI,cyaneofuscatus,MQ,99.84,1.33,7900241,3,8211326,0.7142940485818126
GCF_003688995.1,GCF_003688995.1,Streptomyces,NCBI,shenzhenensis_A,LQ,99.94,0.64,212672,137,10126223,0.714184449621542
GCF_003696235.1,GCF_003696235.1,Streptomyces,NCBI,triticirhizae,LQ,94.01,1.17,25828,428,6563286,0.7330592726243307
GCF_003698085.1,GCF_003698085.1,Streptomyces,NCBI,griseoincarnatus,MQ,100.0,0.43,412822,90,7488743,0.7240167008001209
GCF_003709145.1,GCF_003709145.1,Streptomyces,NCBI,sp003947455,MQ,95.83,0.14,504970,84,8424112,0.7212957254436861
GCF_003721215.1,GCF_003721215.1,Streptomyces,NCBI,himastatinicus,LQ,98.95,1.23,24675,886,11008137,0.713403041479678
GCF_003721495.1,GCF_003721495.1,Streptomyces,NCBI,goshikiensis,HQ,99.93,1.45,8184000,5,9086421,0.7203609650048133
GCF_003751425.1,GCF_003751425.1,Streptomyces,NCBI,vinaceus,MQ,99.49,1.98,7772723,2,8222832,0.7239652956548304
GCF_003751445.1,GCF_003751445.1,Streptomyces,NCBI,sp003751445,MQ,99.93,0.7,5763059,4,8839408,0.7126837000848926
GCF_003751605.1,GCF_003751605.1,Kitasatospora,NCBI,cineracea,MQ,100.0,2.28,5867305,5,8759731,0.7390612793931686
GCF_003751985.1,GCF_003751985.1,Streptomyces,NCBI,sp900105245,MQ,99.89,0.86,6143699,4,8853256,0.7214658652138829
GCF_003752205.1,GCF_003752205.1,Streptomyces,NCBI,litmocidini,MQ,99.49,1.11,6165876,6,8478560,0.7261656460531034
GCF_003752275.1,GCF_003752275.1,Streptomyces,NCBI,laculatispora,MQ,99.93,1.17,2569345,6,9061664,0.7053514674567497
GCF_003814735.1,GCF_003814735.1,Streptomyces,NCBI,katrae_A,MQ,99.58,2.05,2808900,6,8151123,0.7265402570909555
GCF_003814765.1,GCF_003814765.1,Streptomyces,NCBI,sp000720765,MQ,100.0,0.2,10536788,2,10816981,0.7021791939913734
GCF_003814875.1,GCF_003814875.1,Streptomyces,NCBI,sp003814875,MQ,100.0,1.86,11643955,3,12003927,0.7044828746459387
GCF_003814885.1,GCF_003814885.1,Kitasatospora,NCBI,cineracea,MQ,100.0,2.37,6240784,7,8578249,0.7403348865252104
GCF_003846155.1,GCF_003846155.1,Streptomyces,NCBI,silvae,MQ,99.55,0.47,1497230,14,8410972,0.711192199687347
GCF_003846165.1,GCF_003846165.1,Streptomyces,NCBI,goshikiensis,MQ,98.87,1.37,2240869,8,8639978,0.7230890179290871
GCF_003846175.1,GCF_003846175.1,Streptomyces,NCBI,sp003846175,MQ,99.93,1.74,940612,22,10032992,0.7062911733296093
GCF_003846185.1,GCF_003846185.1,Streptomyces,NCBI,sp003846185,MQ,99.33,0.35,6907715,2,6989279,0.7214721566641776
GCF_003846195.1,GCF_003846195.1,Streptomyces,NCBI,laculatispora,MQ,99.02,0.88,2590990,18,9312630,0.706273275334933
GCF_003846255.1,GCF_003846255.1,Streptomyces,NCBI,anulatus_C,MQ,99.14,0.76,4397121,9,7723553,0.7142705462682263
GCF_003846265.1,GCF_003846265.1,Streptomyces,NCBI,albidoflavus,MQ,98.69,0.14,1143693,10,7085913,0.7323990541234812
GCF_003846275.1,GCF_003846275.1,Streptomyces,NCBI,clavifer,MQ,99.45,0.47,2567091,9,8346702,0.7100378117445089
GCF_003846285.1,GCF_003846285.1,Streptomyces,NCBI,diastaticus,MQ,98.89,0.79,1598443,10,7243116,0.7341829624386925
GCF_003851625.1,GCF_003851625.1,Streptomyces,NCBI,sp003851625,LQ,99.84,1.28,103610,292,12072023,0.7031722031851291
GCF_003851665.1,GCF_003851665.1,Streptomyces,NCBI,albulus_C,MQ,99.89,2.5,5440599,8,9614154,0.7220755981233502
GCF_003865135.1,GCF_003865135.1,Streptomyces,NCBI,chrestomyceticus,MQ,99.82,1.53,9377418,1,9377418,0.7202343971442885
GCF_003865155.1,GCF_003865155.1,Streptomyces,NCBI,chrestomyceticus,MQ,100.0,2.48,9705398,1,9705398,0.7203283162627643
GCF_003932715.1,GCF_003932715.1,Streptomyces,NCBI,tsukubensis,HQ,99.23,1.35,7963742,3,8019548,0.7185992277869027
GCF_003933295.1,GCF_003933295.1,Streptomyces,NCBI,griseofuscus,MQ,99.89,0.25,323739,79,8339579,0.7175828515015656
GCF_003933485.1,GCF_003933485.1,Streptomyces,NCBI,griseofuscus,LQ,99.89,0.89,460998,131,8424015,0.7165079626992752
GCF_003933965.1,GCF_003933965.1,Streptomyces,NCBI,sp003933965,LQ,99.25,1.07,13705,1347,9590268,0.7091051053004984
GCF_003935055.1,GCF_003935055.1,Streptomyces,NCBI,alboflavus,MQ,90.02,0.34,893660,16,8916703,0.7213257026251507
GCF_003945505.1,GCF_003945505.1,Streptomyces,NCBI,sp002847285,HQ,99.47,1.05,8324535,1,8324535,0.7318484455888528
GCF_003945525.1,GCF_003945525.1,Streptomyces,NCBI,speibonae,HQ,99.57,0.43,8138328,2,8201167,0.7196136842476198
GCF_003945545.1,GCF_003945545.1,Streptomyces,NCBI,sp003945545,HQ,99.46,0.29,8270461,1,8270461,0.7131575857742392
GCF_003947265.2,GCF_003947265.2,Streptomyces,NCBI,xinghaiensis,MQ,100.0,1.05,1944684,21,6963629,0.7303047017582356
GCF_003947455.1,GCF_003947455.1,Streptomyces,NCBI,sp003947455,LQ,100.0,0.21,37062,465,8167160,0.7198972470234452
GCF_003947555.1,GCF_003947555.1,Streptomyces,NCBI,chartreusis,LQ,99.79,1.92,23520,790,9818454,0.7077780990549122
GCF_003947575.1,GCF_003947575.1,Streptomyces,NCBI,rimosus,MQ,100.0,3.01,321206,70,9431125,0.7196675900277009
GCF_003947585.1,GCF_003947585.1,Streptomyces,NCBI,rimosus,LQ,99.82,4.23,21249,975,9473859,0.7191660758303454
GCF_003949505.1,GCF_003949505.1,Streptomyces,NCBI,thermodiastaticus,LQ,99.57,1.39,54438,296,6035181,0.7251978026839626
GCF_003949535.1,GCF_003949535.1,Streptomyces,NCBI,sp000158895,LQ,99.58,1.32,13955,1104,7954368,0.7292370682372251
GCF_003949665.1,GCF_003949665.1,Streptomyces,NCBI,virginiae,LQ,98.87,0.75,17391,963,7742758,0.7237320345024344
GCF_003949695.1,GCF_003949695.1,Streptomyces,NCBI,antimycoticus,LQ,100.0,3.33,22710,880,10846423,0.7081108675182592
GCF_003949795.1,GCF_003949795.1,Streptomyces,NCBI,sp003949795,LQ,99.28,0.76,20356,821,7939736,0.7313100838617305
GCF_003949805.1,GCF_003949805.1,Streptomyces,NCBI,sp003949805,LQ,99.11,1.07,19785,753,7645649,0.7305617874950838
GCF_003949835.1,GCF_003949835.1,Streptomyces,NCBI,rochei,LQ,100.0,6.18,109702,745,8839931,0.7240230721257892
GCF_003949845.1,GCF_003949845.1,Streptomyces,NCBI,sp001426585,MQ,99.75,1.45,1345511,26,8685052,0.7205555015675208
GCF_003949875.1,GCF_003949875.1,Streptomyces,NCBI,sp000158895,LQ,99.58,1.94,177740,118,8433510,0.731099150887353
GCF_003949895.1,GCF_003949895.1,Streptomyces,NCBI,bacillaris,LQ,98.29,4.55,8678,1916,8327360,0.7149759347500289
GCF_003949905.1,GCF_003949905.1,Streptomyces,NCBI,rochei,MQ,100.0,0.09,590111,58,7780669,0.7250080937770261
GCF_003949955.1,GCF_003949955.1,Streptomyces,NCBI,globosus,LQ,98.84,0.65,14397,926,7183427,0.7380449470705278
GCF_003950035.1,GCF_003950035.1,Streptomyces,NCBI,sp000158895,HQ,99.58,1.23,7272878,3,8068143,0.7314116767637857
GCF_003950055.1,GCF_003950055.1,Streptomyces,NCBI,sp000772045,HQ,100.0,0.0,8082236,1,8082236,0.7221465693404647
GCF_003955715.1,GCF_003955715.1,Streptomyces,NCBI,aquilus,HQ,100.0,0.64,10393987,1,10393987,0.7084778920735614
GCF_003963535.1,GCF_003963535.1,Streptomyces,NCBI,cyaneochromogenes,HQ,100.0,0.54,10677137,1,10677137,0.7062993572153284
GCF_003967355.1,GCF_003967355.1,Embleya,NCBI,hyalina,MQ,100.0,3.6,309024,78,12054215,0.7174700000964226
GCF_003970715.1,GCF_003970715.1,Streptomyces,NCBI,abikoensis,HQ,99.64,1.64,7367863,1,7367863,0.7205272410738365
GCF_003977835.1,GCF_003977835.1,Streptomyces,NCBI,speibonae,LQ,100.0,1.14,141168,214,8220148,0.7196968443570053
GCF_003977875.1,GCF_003977875.1,Streptomyces,NCBI,chartreusis,LQ,100.0,1.75,37166,619,10449247,0.7056431913227814
GCF_003984785.1,GCF_003984785.1,Streptomyces,NCBI,sp004353505,LQ,99.93,0.78,25940,619,7758106,0.7268295374086122
GCF_003984905.1,GCF_003984905.1,Streptomyces,NCBI,rochei,MQ,100.0,0.21,185087,98,8509075,0.7243410123897134
GCF_003984925.1,GCF_003984925.1,Streptomyces,NCBI,rochei,MQ,100.0,0.0,374052,64,8211538,0.7258310197188396
GCF_003984935.1,GCF_003984935.1,Streptomyces,NCBI,rochei,MQ,100.0,0.0,365405,53,8168388,0.725543767019882
GCF_003984965.1,GCF_003984965.1,Streptomyces,NCBI,rochei,MQ,100.0,0.0,573971,55,8079482,0.7258054414874617
GCF_003984975.1,GCF_003984975.1,Streptomyces,NCBI,rochei,MQ,100.0,0.0,388384,57,7951559,0.726386611732366
GCF_003989035.1,GCF_003989035.1,Streptomyces,NCBI,rubiginosohelvolus,MQ,99.84,0.18,485167,42,7677866,0.7166775247184569
GCF_003994375.1,GCF_003994375.1,Streptomyces,NCBI,libani,HQ,100.0,0.83,9125666,1,9125666,0.707989531942107
GCF_003994395.1,GCF_003994395.1,Streptomyces,NCBI,griseoviridis_A,HQ,99.68,0.86,8963414,1,8963414,0.7237874988257822
GCF_003999195.1,GCF_003999195.1,Streptomyces,NCBI,sp003999195,LQ,100.0,3.09,40353,412,9397553,0.6995108194654502
GCF_004000405.1,GCF_004000405.1,Streptomyces,NCBI,bacillaris,MQ,99.84,0.75,261145,59,7626984,0.7190012461019979
GCF_004005495.1,GCF_004005495.1,Streptomyces,NCBI,sp004005495,MQ,99.89,2.22,306633,71,8930571,0.7074425588240663
GCF_004023625.1,GCF_004023625.1,Streptomyces,NCBI,cavernae,LQ,99.89,4.08,275254,131,10446772,0.7045759644794055
GCF_004028635.1,GCF_004028635.1,Streptomyces,NCBI,cyaneus,MQ,100.0,0.0,710572,33,9833661,0.7037690350593794
GCF_004078575.1,GCF_004078575.1,Streptomyces,NCBI,albidoflavus,LQ,99.89,0.0,11575,1057,7003169,0.7300610036470814
GCF_004104485.1,GCF_004104485.1,Streptomyces,NCBI,murinus,HQ,99.89,0.68,8428700,1,8428700,0.718257263872246
GCF_004104505.1,GCF_004104505.1,Streptomyces,NCBI,plumbidurans,HQ,100.0,1.0,8718751,1,8718751,0.7068791160568756
GCF_004115015.1,GCF_004115015.1,Streptomyces,NCBI,plumbidurans,MQ,100.0,1.0,8728723,2,8732134,0.7068660421381532
GCF_004117935.1,GCF_004117935.1,Streptomyces,NCBI,roseicoloratus,LQ,99.4,0.74,83322,181,7597003,0.7260784376706388
GCF_004122735.1,GCF_004122735.1,Streptomyces,NCBI,sioyaensis,LQ,99.91,0.99,54690,289,7847945,0.716023239204658
GCF_004122755.1,GCF_004122755.1,Streptomyces,NCBI,sioyaensis,LQ,96.2,0.59,33909,277,6909112,0.7139458318154102
GCF_004123705.1,GCF_004123705.1,Streptomyces,NCBI,sp000213055,MQ,99.89,0.06,449490,52,7527876,0.7328692304575649
GCF_004124325.1,GCF_004124325.1,Streptomyces,NCBI,sp004124325,MQ,100.0,0.11,7778962,2,8073926,0.7169165285884463
GCF_004124335.1,GCF_004124335.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.14,7006672,6,7207104,0.7327101149088455
GCF_004125245.1,GCF_004125245.1,Streptomyces,NCBI,lydicus,MQ,99.91,1.78,4205013,20,7935716,0.7201623646813974
GCF_004125265.1,GCF_004125265.1,Streptomyces,NCBI,lydicus_C,MQ,99.64,1.59,8610875,3,9244118,0.7094689834119383
GCF_004125275.1,GCF_004125275.1,Streptomyces,NCBI,libani,MQ,100.0,1.19,8553423,2,9139876,0.707966497576116
GCF_004125315.1,GCF_004125315.1,Streptomyces,NCBI,silvae,MQ,99.93,0.54,7588914,3,8304843,0.7140638299845042
GCF_004127445.1,GCF_004127445.1,Streptomyces,NCBI,alfalfae,MQ,100.0,0.14,283721,57,8273342,0.7222297833209361
GCF_004151105.1,GCF_004151105.1,Streptomyces,NCBI,sp004151105,LQ,99.93,1.0,203880,172,8852466,0.7066409689950286
GCF_004187715.1,GCF_004187715.1,Streptomyces,NCBI,sp004187715,LQ,99.89,3.25,601559,171,9724482,0.7028572938827278
GCF_004193175.1,GCF_004193175.1,Streptomyces,NCBI,sp004193175,MQ,93.46,0.47,6102305,2,6125388,0.7344171503911262
GCF_004195735.1,GCF_004195735.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.79,332544,66,6969071,0.7342931360578763
GCF_004195745.1,GCF_004195745.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,334066,41,7157307,0.7342283906502823
GCF_004195755.1,GCF_004195755.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,278969,56,7042329,0.734733069130965
GCF_004195765.1,GCF_004195765.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.36,364125,66,6978897,0.7345021713316588
GCF_004195775.1,GCF_004195775.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,1.0,262674,68,7053132,0.7340551686825088
GCF_004195835.1,GCF_004195835.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.72,383364,48,7188121,0.7333678717984853
GCF_004195845.1,GCF_004195845.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,319881,54,7227023,0.7334165118887819
GCF_004195855.1,GCF_004195855.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.36,377764,49,7120012,0.7341771334093257
GCF_004195885.1,GCF_004195885.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.36,309124,53,6953149,0.7345143905301037
GCF_004195895.1,GCF_004195895.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,317189,56,6963119,0.7355211077104958
GCF_004195935.1,GCF_004195935.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.72,352542,61,7157271,0.7343909431401997
GCF_004195945.1,GCF_004195945.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.0,422844,38,7156688,0.7340945979481012
GCF_004195955.1,GCF_004195955.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.72,522740,47,7168767,0.7344282496557637
GCF_004195965.1,GCF_004195965.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.68,551090,36,7268166,0.7330667736537663
GCF_004195995.1,GCF_004195995.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.72,508717,38,7135321,0.734316507974904
GCF_004196035.1,GCF_004196035.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.43,514855,44,7103409,0.7351940455631937
GCF_004196045.1,GCF_004196045.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,247280,74,7046937,0.7346133504528279
GCF_004196055.1,GCF_004196055.1,Streptomyces,NCBI,albidoflavus,LQ,99.46,0.57,113214,146,6970185,0.7351497844031399
GCF_004196095.1,GCF_004196095.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.14,266746,60,6956236,0.7352703387291633
GCF_004196115.1,GCF_004196115.1,Streptomyces,NCBI,albidoflavus,LQ,98.9,0.72,97051,147,7169130,0.7335838518760296
GCF_004196125.1,GCF_004196125.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.79,182021,75,6947028,0.7348961311225463
GCF_004196135.1,GCF_004196135.1,Streptomyces,NCBI,albidoflavus,MQ,99.68,0.79,256416,87,7144751,0.7337204613568759
GCF_004196145.1,GCF_004196145.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.64,494739,39,6960543,0.7353710766530714
GCF_004196155.1,GCF_004196155.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.64,447068,39,6957957,0.735380802152126
GCF_004196215.1,GCF_004196215.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.57,368474,42,7356764,0.7331768424269148
GCF_004196225.1,GCF_004196225.1,Streptomyces,NCBI,albidoflavus,MQ,99.89,0.14,457544,48,7050647,0.7342258093477095
GCF_004196335.1,GCF_004196335.1,Streptomyces,NCBI,rimosus,LQ,91.22,1.38,314273,333,8947766,0.7183864497885378
GCF_004212445.1,GCF_004212445.1,Streptomyces,NCBI,alfalfae,LQ,100.0,0.14,90629,235,7928771,0.7223280884263148
GCF_004217285.1,GCF_004217285.1,Streptomyces,NCBI,sp004217285,MQ,98.61,0.0,645759,16,6140102,0.7192989228166544
GCF_004217355.1,GCF_004217355.1,Streptomyces,NCBI,griseoluteus,MQ,100.0,0.79,1080808,12,6964464,0.7175864814473127
GCF_004295505.1,GCF_004295505.1,Streptomyces,NCBI,tsukubensis,MQ,99.23,1.35,971906,79,7932217,0.7190854890327325
GCF_004305975.1,GCF_004305975.1,Streptomyces,NCBI,otsuchiensis,LQ,94.56,0.97,18370,752,6150387,0.728336680189592
GCF_004320085.1,GCF_004320085.1,Streptomyces,NCBI,celluloflavus,LQ,98.99,3.72,15111,962,8649584,0.7140307556987712
GCF_004328625.1,GCF_004328625.1,Streptomyces,NCBI,bauhiniae,HQ,100.0,0.64,6339363,2,6426245,0.7185854258591137
GCF_004334925.1,GCF_004334925.1,Streptomyces,NCBI,bacillaris,MQ,97.96,2.21,352730,42,8102047,0.7207023114035256
GCF_004337435.2,GCF_004337435.2,Streptomyces,NCBI,acidicola,MQ,99.64,1.11,7233106,2,10050388,0.7035733346812083
GCF_004341025.1,GCF_004341025.1,Streptomyces,NCBI,griseorubiginosus,MQ,100.0,0.43,545079,34,9594474,0.7093344490107587
GCF_004348315.1,GCF_004348315.1,Streptomyces,NCBI,sp004348315,LQ,94.84,2.42,17808,703,7755217,0.7251842211507428
GCF_004348415.1,GCF_004348415.1,Streptomyces,NCBI,hainanensis,LQ,96.9,1.58,13702,951,7991366,0.7296985507979052
GCF_004353505.1,GCF_004353505.1,Streptomyces,NCBI,sp004353505,MQ,99.23,0.14,325860,63,7136158,0.7273387164353704
GCF_004353545.1,GCF_004353545.1,Streptomyces,NCBI,sp004353505,MQ,99.93,0.25,354140,70,7797617,0.7277838857692036
GCF_004359235.1,GCF_004359235.1,Streptomyces,NCBI,sp004353505,MQ,99.93,0.25,264391,77,7796237,0.7277472452415185
GCF_004364245.1,GCF_004364245.1,Streptomyces,NCBI,sp004364245,MQ,100.0,0.0,492672,33,7718603,0.7235007762279133
GCF_004364395.1,GCF_004364395.1,Streptomyces,NCBI,katrae_B,MQ,99.58,1.9,8195050,4,8747642,0.716393629277467
GCF_004365705.1,GCF_004365705.1,Streptacidiphilus,NCBI,sp004365705,MQ,99.47,0.79,5839458,5,9026238,0.7083600055748586
GCF_004403015.1,GCF_004403015.1,Streptomyces,NCBI,tirandamycinicus,LQ,99.84,0.0,87699,175,7186955,0.7255686170290477
GCF_004522685.1,GCF_004522685.1,Streptomyces,NCBI,sp000772045,MQ,99.79,0.0,365348,52,8594820,0.7203141034740338
